Marca,Modelo,Anos_Compatibilidad,Tipo_Vehiculo,Categoria,Repuesto,Codigo_Repuesto,Descripcion_Repuesto,Estado_Disponibilidad
SsangYong,Rexton,2018-2024,SUV 4x4,Filtros & Lubricantes,Aceites de Motor 5W-30 / 5W-40,aceite-5w30,Aceite de motor 100% sintético con especificación ACEA C2/C3 para motores con DPF.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Filtros & Lubricantes,Refrigerantes 50/50 OAT,refrigerantes,Líquido refrigerante / anticongelante de larga duración orgánico premezclado.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Filtros & Lubricantes,Aditivos para Diésel y Motor,aditivos,"Tratamientos para sistema de inyección diésel, limpiadores y mejoradores de cetano.",Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Filtros & Lubricantes,Aceite de Transmisión 75W-90 GL-5,aceite-transmision,"Aceite sintético para transmisiones manuales, diferenciales y cajas de transferencia.",Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Filtros & Lubricantes,Desengrasantes Mecánicos,desengrasante,Desengrasante de alta potencia para limpieza de motor y componentes mecánicos.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Suspensión & Dirección,Bandeja de Suspensión Delantera,bandeja-suspension,Bandejas de suspensión superior e inferior con bujes vulcanizados y rótula prensada.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Suspensión & Dirección,Rótulas de Suspensión Reforzadas,rotula,Rótulas de acero forjado con guardapolvo de poliuretano.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Suspensión & Dirección,Terminales y Axiales de Dirección,terminal-direccion,Terminales exteriores e interiores con rosca de precisión milimétrica.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Suspensión & Dirección,Cremallera de Dirección Hidráulica,cremallera,Cremalleras de dirección hidráulica y electroasistida completas.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Suspensión & Dirección,Amortiguadores Delanteros y Traseros,amortiguador,Amortiguadores a gas nitrógeno bitubo de respuesta progresiva.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Embrague & Transmisión,Kit de Embrague Reforzado,kit-embrague,Kit de embrague completo con prensa de diafragma templado y disco orgánico.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Embrague & Transmisión,Disco de Embrague de Repuesto,disco-embrague,Disco de embrague con forro de alta fricción y resortes amortiguadores dobles.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Embrague & Transmisión,Rodamiento de Empuje / Collarín Hidráulico,rodamiento-empuje,Rodamiento de empuje mecánico y collarines hidráulicos concéntricos.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Embrague & Transmisión,Cruceta de Cardán y Transmisión,cruceta-cardan,Crucetas de cardán con grasera de engrase y sellos laberinto de triple labio.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Frenos,Pastillas de Freno Cerámicas Delanteras,pastillas-freno,Pastillas de formulación cerámica de bajo polvo y alto coeficiente de fricción.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Frenos,Discos de Freno Ventilados,discos-freno,Discos de freno ventilados con aleación de alto contenido de carbono.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Frenos,Bombas de Freno,bomba-freno,Cilindro maestro de freno de doble circuito con depósito de líquido.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Frenos,Balatas de Freno,balatas-freno,Juegos de zapatas de freno traseras con forro de alta resistencia al calor.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Frenos,Tambores de Freno,tambor-freno,Tambores traseros de fundición gris equilibrados dinámicamente.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Frenos,Cilindro de Rueda / Freno Trasero,cilindro-freno,Cilindros receptores traseros con pistones de aluminio anodizado.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Carrocería & Eléctrico,Ópticos y Focos,opticos-focos,Faros delanteros ópticos principales y focos traseros de alta durabilidad.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Carrocería & Eléctrico,Kit de Ampolletas Halógenas / LED,ampolletas,"Ampolletas H4, H7, H11 en tecnología halógena de alto rendimiento y LED Canbus.",Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Carrocería & Eléctrico,Alternador de Alto Amperaje,alternador,Alternadores de 110A a 150A con regulador electrónico incorporado.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Carrocería & Eléctrico,Motor de Partida / Arranque Reforzado,motor-partida,Motores de arranque con sistema de reducción planetaria de alto torque.,Disponible
SsangYong,Rexton,2018-2024,SUV 4x4,Carrocería & Eléctrico,Sensor de Velocidad ABS,sensor-abs,Sensores de velocidad de rueda ABS de alta precisión magnética.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Motor & Distribución,Kit de Distribución Completo,kit-distribucion,"Kit completo con correa o cadena dentada de alta resistencia, tensores automáticos y poleas de guía.",Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Motor & Distribución,Bomba de Agua Refrigeración,bomba-agua,Bomba de agua con rodamiento sellado y sellos cerámicos de alta eficiencia.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Motor & Distribución,Empaquetaduras de Motor,empaquetaduras,"Juegos de empaquetaduras de culata multilámina, múltiple de admisión/escape y tapa de válvulas.",Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Motor & Distribución,Correa de Accesorios Poly-V,correa-accesorios,"Correas Poly-V estriadas de alta durabilidad para alternador, bomba de dirección y compresor A/C.",Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Motor & Distribución,Tensor de Correa Automático,tensor-correa,Tensor automático con amortiguación hidráulica interna y polea termoplástica.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Motor & Distribución,Polea de Guía y Desvío,polea-guia,Poleas locas y de desvío con rodamientos sellados de doble hilera de bolas.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Filtros & Lubricantes,Filtro de Aceite Blindado,filtro-aceite,Filtro de aceite con válvula antidrenaje y papel filtrante de microfibra sintética.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Filtros & Lubricantes,Filtro de Aire Motor,filtro-aire,Filtro de aire con plisado de alta densidad para máxima retención de partículas.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Filtros & Lubricantes,Filtro de Petróleo / Diésel,filtro-petroleo,Filtro de combustible con separador de agua para sistemas common rail.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Filtros & Lubricantes,Filtro de Polen / Habitáculo,filtro-habitaculo,Filtro de polen con capa de carbón activado antibacteriano.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Filtros & Lubricantes,Aceites de Motor 5W-30 / 5W-40,aceite-5w30,Aceite de motor 100% sintético con especificación ACEA C2/C3 para motores con DPF.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Filtros & Lubricantes,Refrigerantes 50/50 OAT,refrigerantes,Líquido refrigerante / anticongelante de larga duración orgánico premezclado.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Filtros & Lubricantes,Aditivos para Diésel y Motor,aditivos,"Tratamientos para sistema de inyección diésel, limpiadores y mejoradores de cetano.",Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Filtros & Lubricantes,Aceite de Transmisión 75W-90 GL-5,aceite-transmision,"Aceite sintético para transmisiones manuales, diferenciales y cajas de transferencia.",Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Filtros & Lubricantes,Desengrasantes Mecánicos,desengrasante,Desengrasante de alta potencia para limpieza de motor y componentes mecánicos.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Suspensión & Dirección,Bandeja de Suspensión Delantera,bandeja-suspension,Bandejas de suspensión superior e inferior con bujes vulcanizados y rótula prensada.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Suspensión & Dirección,Rótulas de Suspensión Reforzadas,rotula,Rótulas de acero forjado con guardapolvo de poliuretano.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Suspensión & Dirección,Terminales y Axiales de Dirección,terminal-direccion,Terminales exteriores e interiores con rosca de precisión milimétrica.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Suspensión & Dirección,Cremallera de Dirección Hidráulica,cremallera,Cremalleras de dirección hidráulica y electroasistida completas.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Suspensión & Dirección,Amortiguadores Delanteros y Traseros,amortiguador,Amortiguadores a gas nitrógeno bitubo de respuesta progresiva.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Embrague & Transmisión,Kit de Embrague Reforzado,kit-embrague,Kit de embrague completo con prensa de diafragma templado y disco orgánico.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Embrague & Transmisión,Disco de Embrague de Repuesto,disco-embrague,Disco de embrague con forro de alta fricción y resortes amortiguadores dobles.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Embrague & Transmisión,Rodamiento de Empuje / Collarín Hidráulico,rodamiento-empuje,Rodamiento de empuje mecánico y collarines hidráulicos concéntricos.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Embrague & Transmisión,Cruceta de Cardán y Transmisión,cruceta-cardan,Crucetas de cardán con grasera de engrase y sellos laberinto de triple labio.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Frenos,Pastillas de Freno Cerámicas Delanteras,pastillas-freno,Pastillas de formulación cerámica de bajo polvo y alto coeficiente de fricción.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Frenos,Discos de Freno Ventilados,discos-freno,Discos de freno ventilados con aleación de alto contenido de carbono.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Frenos,Bombas de Freno,bomba-freno,Cilindro maestro de freno de doble circuito con depósito de líquido.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Frenos,Balatas de Freno,balatas-freno,Juegos de zapatas de freno traseras con forro de alta resistencia al calor.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Frenos,Tambores de Freno,tambor-freno,Tambores traseros de fundición gris equilibrados dinámicamente.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Frenos,Cilindro de Rueda / Freno Trasero,cilindro-freno,Cilindros receptores traseros con pistones de aluminio anodizado.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Carrocería & Eléctrico,Ópticos y Focos,opticos-focos,Faros delanteros ópticos principales y focos traseros de alta durabilidad.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Carrocería & Eléctrico,Kit de Ampolletas Halógenas / LED,ampolletas,"Ampolletas H4, H7, H11 en tecnología halógena de alto rendimiento y LED Canbus.",Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Carrocería & Eléctrico,Alternador de Alto Amperaje,alternador,Alternadores de 110A a 150A con regulador electrónico incorporado.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Carrocería & Eléctrico,Motor de Partida / Arranque Reforzado,motor-partida,Motores de arranque con sistema de reducción planetaria de alto torque.,Disponible
Changan,Hunter,2021-2024,Pickup 4x4 / 4x2,Carrocería & Eléctrico,Sensor de Velocidad ABS,sensor-abs,Sensores de velocidad de rueda ABS de alta precisión magnética.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Motor & Distribución,Kit de Distribución Completo,kit-distribucion,"Kit completo con correa o cadena dentada de alta resistencia, tensores automáticos y poleas de guía.",Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Motor & Distribución,Bomba de Agua Refrigeración,bomba-agua,Bomba de agua con rodamiento sellado y sellos cerámicos de alta eficiencia.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Motor & Distribución,Empaquetaduras de Motor,empaquetaduras,"Juegos de empaquetaduras de culata multilámina, múltiple de admisión/escape y tapa de válvulas.",Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Motor & Distribución,Correa de Accesorios Poly-V,correa-accesorios,"Correas Poly-V estriadas de alta durabilidad para alternador, bomba de dirección y compresor A/C.",Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Motor & Distribución,Tensor de Correa Automático,tensor-correa,Tensor automático con amortiguación hidráulica interna y polea termoplástica.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Motor & Distribución,Polea de Guía y Desvío,polea-guia,Poleas locas y de desvío con rodamientos sellados de doble hilera de bolas.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Filtros & Lubricantes,Filtro de Aceite Blindado,filtro-aceite,Filtro de aceite con válvula antidrenaje y papel filtrante de microfibra sintética.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Filtros & Lubricantes,Filtro de Aire Motor,filtro-aire,Filtro de aire con plisado de alta densidad para máxima retención de partículas.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Filtros & Lubricantes,Filtro de Petróleo / Diésel,filtro-petroleo,Filtro de combustible con separador de agua para sistemas common rail.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Filtros & Lubricantes,Filtro de Polen / Habitáculo,filtro-habitaculo,Filtro de polen con capa de carbón activado antibacteriano.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Filtros & Lubricantes,Aceites de Motor 5W-30 / 5W-40,aceite-5w30,Aceite de motor 100% sintético con especificación ACEA C2/C3 para motores con DPF.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Filtros & Lubricantes,Refrigerantes 50/50 OAT,refrigerantes,Líquido refrigerante / anticongelante de larga duración orgánico premezclado.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Filtros & Lubricantes,Aditivos para Diésel y Motor,aditivos,"Tratamientos para sistema de inyección diésel, limpiadores y mejoradores de cetano.",Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Filtros & Lubricantes,Aceite de Transmisión 75W-90 GL-5,aceite-transmision,"Aceite sintético para transmisiones manuales, diferenciales y cajas de transferencia.",Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Filtros & Lubricantes,Desengrasantes Mecánicos,desengrasante,Desengrasante de alta potencia para limpieza de motor y componentes mecánicos.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Suspensión & Dirección,Bandeja de Suspensión Delantera,bandeja-suspension,Bandejas de suspensión superior e inferior con bujes vulcanizados y rótula prensada.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Suspensión & Dirección,Rótulas de Suspensión Reforzadas,rotula,Rótulas de acero forjado con guardapolvo de poliuretano.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Suspensión & Dirección,Terminales y Axiales de Dirección,terminal-direccion,Terminales exteriores e interiores con rosca de precisión milimétrica.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Suspensión & Dirección,Cremallera de Dirección Hidráulica,cremallera,Cremalleras de dirección hidráulica y electroasistida completas.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Suspensión & Dirección,Amortiguadores Delanteros y Traseros,amortiguador,Amortiguadores a gas nitrógeno bitubo de respuesta progresiva.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Embrague & Transmisión,Kit de Embrague Reforzado,kit-embrague,Kit de embrague completo con prensa de diafragma templado y disco orgánico.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Embrague & Transmisión,Disco de Embrague de Repuesto,disco-embrague,Disco de embrague con forro de alta fricción y resortes amortiguadores dobles.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Embrague & Transmisión,Rodamiento de Empuje / Collarín Hidráulico,rodamiento-empuje,Rodamiento de empuje mecánico y collarines hidráulicos concéntricos.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Embrague & Transmisión,Cruceta de Cardán y Transmisión,cruceta-cardan,Crucetas de cardán con grasera de engrase y sellos laberinto de triple labio.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Frenos,Pastillas de Freno Cerámicas Delanteras,pastillas-freno,Pastillas de formulación cerámica de bajo polvo y alto coeficiente de fricción.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Frenos,Discos de Freno Ventilados,discos-freno,Discos de freno ventilados con aleación de alto contenido de carbono.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Frenos,Bombas de Freno,bomba-freno,Cilindro maestro de freno de doble circuito con depósito de líquido.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Frenos,Balatas de Freno,balatas-freno,Juegos de zapatas de freno traseras con forro de alta resistencia al calor.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Frenos,Tambores de Freno,tambor-freno,Tambores traseros de fundición gris equilibrados dinámicamente.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Frenos,Cilindro de Rueda / Freno Trasero,cilindro-freno,Cilindros receptores traseros con pistones de aluminio anodizado.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Carrocería & Eléctrico,Ópticos y Focos,opticos-focos,Faros delanteros ópticos principales y focos traseros de alta durabilidad.,Disponible
Changan,Hunter Plus,2022-2024,Pickup 4x4,Carrocería & Eléctrico,Kit de Ampolletas Halógenas / LED,ampolletas,"Ampolletas H4, H7, H11 en tecnología halógena de alto rendimiento y LED Canbus.",Disponible
